id,math,english,ukrainian,privileged,rating,admitted
580,177,190,171,0,179.1,1
581,161,162,159,0,160.7,0
582,146,162,135,0,147.5,0
583,167,153,154,0,158.89999999999998,0
584,200,179,170,0,184.7,1
585,158,176,151,0,161.3,0
586,159,142,178,0,159.6,0
587,145,128,175,0,148.9,0
588,138,150,173,0,152.1,0
589,171,138,145,0,153.3,0
590,137,153,133,0,140.6,0
591,156,179,142,1,158.7,0
592,145,145,158,0,148.9,0
593,164,154,165,0,161.3,0
594,161,156,111,0,144.5,0
595,175,171,154,0,167.5,1
596,144,110,158,0,138.0,0
597,149,142,149,0,146.9,0
598,135,159,180,0,155.7,0
599,146,179,163,1,161.0,0
600,162,145,181,0,162.6,0
601,170,117,150,0,148.1,0
602,136,167,173,0,156.4,0
603,172,142,187,1,167.5,1
604,182,131,181,0,166.39999999999998,1
605,163,142,133,0,147.70000000000002,0
606,192,151,149,0,166.8,1
607,139,142,148,0,142.6,0
608,130,110,164,0,134.2,0
609,119,172,168,0,149.6,0
610,191,190,101,0,163.7,0
611,104,108,107,1,106.1,0
612,153,132,114,1,135.0,0
613,160,150,183,0,163.9,0
614,132,154,144,1,142.2,0
615,200,166,156,0,176.60000000000002,1
616,157,168,148,1,157.6,0
617,100,200,200,0,160.0,0
618,169,156,100,1,144.4,0
619,164,164,154,0,161.0,0
620,159,184,152,0,164.4,0
621,139,169,145,0,149.8,0
622,164,170,189,0,173.3,1
623,192,156,137,0,164.70000000000002,0
624,181,183,170,0,178.3,1
625,186,163,162,0,171.9,1
626,144,137,180,0,152.7,0
627,135,183,141,0,151.2,0
628,152,168,140,0,153.2,0
629,156,146,176,1,159.0,0
630,103,193,196,0,157.89999999999998,0
631,121,160,124,0,133.6,0
632,185,164,144,0,166.39999999999998,1
633,151,158,162,0,156.4,0
634,146,161,171,1,158.0,0
635,134,188,141,0,152.3,0
636,121,176,100,1,131.2,0
637,194,107,180,0,163.70000000000002,0
638,156,173,130,0,153.3,0
639,129,134,114,0,126.0,0
640,129,162,100,0,130.2,0
641,148,191,171,0,167.8,1
642,188,150,157,0,167.3,1
643,149,138,150,0,146.0,0
644,124,141,182,0,146.5,0
645,150,133,167,1,150.0,0
646,149,139,187,0,157.4,0
647,101,147,127,0,122.6,0
648,200,100,200,0,170.0,0
649,150,155,122,0,143.1,0
650,168,173,150,0,164.1,0
651,191,136,150,0,162.2,0
652,177,185,167,0,176.4,1
653,149,165,155,0,155.6,0
654,132,175,167,0,155.4,0
655,200,141,169,0,173.0,1
656,156,172,198,0,173.4,1
657,155,133,148,0,146.3,0
658,154,172,136,0,154.0,0
659,158,158,159,0,158.29999999999998,0
660,152,166,138,1,152.0,0
661,143,131,184,0,151.7,0
662,144,137,149,0,143.4,0
663,154,166,143,0,154.3,0
664,144,136,145,0,141.9,0
665,140,164,169,0,155.89999999999998,0
666,157,127,151,0,146.2,0
667,149,171,142,0,153.5,0
668,185,130,188,0,169.4,1
669,101,166,137,0,131.3,0
670,176,167,155,0,167.0,1
671,179,141,168,0,164.3,0
672,113,166,122,1,131.6,0
673,148,160,164,0,156.4,0
674,147,144,133,0,141.9,0
675,126,134,171,0,141.89999999999998,0
676,139,115,135,0,130.6,0
677,132,161,168,0,151.5,0
678,190,123,177,1,166.0,0
679,173,156,172,0,167.6,1
680,180,149,160,0,164.7,0
681,100,200,200,0,160.0,0
682,200,100,200,0,170.0,0
683,144,148,184,0,157.2,0
684,164,169,141,0,158.60000000000002,0
685,130,161,134,0,140.5,0
686,169,161,168,0,166.3,1
687,150,164,139,0,150.89999999999998,0
688,147,124,135,0,136.5,0
689,169,170,126,0,156.4,0
690,200,185,101,0,165.8,0
691,147,134,153,0,144.9,0
692,178,150,159,0,163.9,0
693,133,154,174,0,151.6,0
694,167,152,165,0,161.9,0
695,166,161,151,0,160.0,0
696,148,183,151,0,159.39999999999998,0
697,161,176,165,0,166.7,1
698,129,128,180,0,144.0,0
699,173,167,157,0,166.4,1
700,151,181,145,1,158.2,0
701,144,162,135,0,146.7,0
702,175,176,126,1,160.6,0
703,140,195,168,0,164.9,1
704,126,175,166,0,152.7,0
705,123,159,166,0,146.7,0
706,167,175,152,0,164.9,0
707,129,157,183,0,153.6,0
708,190,155,145,0,166.0,1
709,113,147,174,0,141.5,0
710,188,186,154,0,177.2,1
711,159,138,142,0,147.6,0
712,153,185,166,0,166.5,1
713,144,164,163,0,155.7,0
714,162,127,162,0,151.5,0
715,154,162,156,1,157.0,0
716,177,112,154,0,150.6,0
717,157,167,200,0,172.9,1
718,158,172,178,0,168.20000000000002,1
719,147,143,169,0,152.4,0
720,153,157,157,0,155.4,0
721,161,194,175,0,175.1,1
722,120,144,165,0,140.7,0
723,128,133,155,0,137.6,0
724,169,184,148,0,167.20000000000002,1
725,158,194,153,1,167.3,1
726,151,155,100,0,136.9,0
727,155,175,159,0,162.2,0
728,161,181,145,0,162.2,0
729,144,140,186,0,155.39999999999998,0
730,139,145,155,0,145.6,0
731,158,179,131,0,156.2,0
732,135,188,154,0,156.6,0
733,163,166,134,0,155.2,0
734,120,137,164,0,138.29999999999998,0
735,175,194,160,0,176.2,1
736,164,144,174,0,161.0,0
737,160,148,139,0,150.1,0
738,174,161,155,0,164.4,0
739,188,186,127,0,169.1,1
740,175,172,169,0,172.29999999999998,1
741,118,163,165,0,145.6,0
742,129,164,164,0,150.0,0
743,142,155,155,0,149.8,0
744,155,166,163,1,160.7,0
745,111,199,182,0,158.7,0
746,140,149,149,0,145.39999999999998,0
747,158,159,157,0,158.0,0
748,139,131,133,1,134.8,0
749,142,162,137,0,146.5,0
750,126,150,156,1,142.2,0
751,100,200,200,0,160.0,0
752,127,186,149,0,151.29999999999998,0
753,135,145,150,0,142.5,0
754,176,151,146,1,159.5,0
755,136,153,144,0,143.5,0
756,200,145,160,0,171.5,1
757,164,158,125,0,150.5,0
758,158,139,180,0,158.9,0
759,137,132,141,0,136.7,0
760,169,167,169,1,168.4,1
761,143,167,129,0,146.0,0
762,157,138,168,0,154.6,0
763,200,172,168,0,182.0,1
764,153,142,162,0,152.4,0
765,177,160,135,0,159.3,0
766,140,171,159,0,155.0,0
767,154,154,131,0,147.1,0
768,190,164,149,0,169.89999999999998,1
769,142,144,175,0,152.5,0
770,191,151,170,0,172.7,1
771,169,150,155,0,159.10000000000002,0
772,143,140,135,0,139.7,0
773,167,151,167,0,162.2,0
774,174,124,155,0,153.3,0
775,167,145,108,0,142.7,0
776,123,149,170,0,144.9,0
777,140,149,154,0,146.89999999999998,0
778,150,150,179,1,158.7,0
779,112,100,103,0,105.70000000000002,0
780,167,164,100,0,146.0,0
781,158,172,160,0,162.8,0
782,128,142,160,0,141.8,0
783,162,130,121,0,140.1,0
784,167,134,135,0,147.5,0
785,166,145,200,0,169.9,1
786,176,147,148,0,158.9,0
787,171,139,169,0,160.79999999999998,0
788,164,129,141,0,146.60000000000002,0
789,198,110,196,1,171.0,0
790,121,158,151,0,141.10000000000002,0
791,163,166,149,0,159.7,0
792,159,143,147,1,150.6,0
793,160,146,152,0,153.4,0
794,129,136,160,0,140.4,0
795,133,154,151,0,144.7,0
796,176,138,129,0,150.5,0
797,192,183,109,0,164.4,0
798,168,119,116,0,137.7,0
799,200,100,200,1,170.0,0
800,155,161,169,0,161.0,0
801,173,158,165,0,166.1,1
802,144,200,153,1,163.5,0
803,106,102,101,0,103.3,0
804,145,134,140,0,140.2,0
805,146,153,149,0,149.0,0
806,148,119,123,0,131.8,0
807,159,153,140,0,151.5,0
808,145,138,168,0,149.8,0
809,180,173,183,1,178.8,1
810,137,144,146,0,141.8,0
811,151,152,170,0,157.0,0
812,146,142,116,0,135.8,0
813,183,189,168,0,180.3,1
814,158,148,138,0,149.0,0
815,175,191,161,0,175.6,1
816,125,171,150,0,146.3,0
817,160,164,181,1,167.5,1
818,172,162,137,0,158.5,0
819,156,162,167,0,161.1,0
820,176,116,149,0,149.9,0
821,144,149,151,0,147.6,0
822,183,171,151,0,169.8,1
823,200,154,138,0,167.6,1
824,147,126,154,0,142.79999999999998,0
825,146,153,153,0,150.20000000000002,0
826,184,189,159,0,178.0,1
827,186,179,156,0,174.89999999999998,1
828,144,153,170,0,154.5,0
829,146,174,173,0,162.5,0
830,149,147,133,0,143.6,0
831,128,120,172,0,138.8,0
832,136,136,131,0,134.5,0
833,134,186,166,0,159.2,0
834,139,149,167,0,150.4,0
835,154,150,116,0,141.39999999999998,0
836,159,149,156,0,155.1,0
837,186,193,145,0,175.8,1
838,135,187,139,0,151.79999999999998,0
839,174,199,182,0,183.9,1
840,150,151,141,0,147.6,0
841,154,160,138,0,151.0,0
842,168,124,156,0,151.2,0
843,132,184,168,0,158.4,0
844,162,131,152,0,149.7,0
